date,product,sales,day,month,weekday,lag_1,lag_7,forecast
2024-04-06,Product_4,89,6,4,5,94.0,98.0,94.49350540720211
2024-04-07,Product_4,104,7,4,6,89.0,90.0,91.88564706096527
2024-04-08,Product_4,86,8,4,0,104.0,98.0,94.60944752626497
2024-04-09,Product_4,95,9,4,1,86.0,91.0,91.98540929270006
2024-04-10,Product_4,88,10,4,2,95.0,102.0,94.72125141304403
2024-04-11,Product_4,90,11,4,3,88.0,89.0,90.54077632158065
2024-04-12,Product_4,94,12,4,4,90.0,94.0,94.07224940493144
2024-04-13,Product_4,97,13,4,5,94.0,89.0,92.69667394431247
2024-04-14,Product_4,99,14,4,6,97.0,104.0,94.98991051982243
2024-04-15,Product_4,83,15,4,0,99.0,86.0,90.54354072033978
2024-04-16,Product_4,92,16,4,1,83.0,95.0,88.32566708793814
2024-04-17,Product_4,97,17,4,2,92.0,88.0,92.27430349818009
2024-04-18,Product_4,81,18,4,3,97.0,90.0,92.72820239357857
2024-04-19,Product_4,91,19,4,4,81.0,94.0,88.12037090165666
2024-04-20,Product_4,89,20,4,5,91.0,97.0,94.16825692756991
2024-04-21,Product_4,91,21,4,6,89.0,99.0,93.82833156750131
2024-04-22,Product_4,85,22,4,0,91.0,83.0,87.04731639831589
2024-04-23,Product_4,81,23,4,1,85.0,92.0,85.15546885964683
2024-04-24,Product_4,79,24,4,2,81.0,97.0,85.94890426660407
2024-04-25,Product_4,93,25,4,3,79.0,81.0,79.22198708301354
2024-04-26,Product_4,93,26,4,4,93.0,91.0,94.14562303283317
2024-04-27,Product_4,89,27,4,5,93.0,89.0,92.26790217188454
2024-04-28,Product_4,85,28,4,6,89.0,91.0,92.73777976082742
2024-04-29,Product_4,79,29,4,0,85.0,85.0,81.97364927044649
2024-04-30,Product_4,90,30,4,1,79.0,81.0,79.4243205452598
2024-05-01,Product_4,81,1,5,2,90.0,79.0,81.73908548216909
2024-05-02,Product_4,83,2,5,3,81.0,93.0,86.0184845793498
2024-05-03,Product_4,83,3,5,4,83.0,93.0,85.88104139660662
2024-05-04,Product_4,85,4,5,5,83.0,89.0,84.68953390273929
2024-05-05,Product_4,82,5,5,6,85.0,85.0,82.22455430595483
2024-05-06,Product_4,85,6,5,0,82.0,79.0,80.34773155015091
2024-05-07,Product_4,82,7,5,1,85.0,90.0,84.96365168471264
2024-05-08,Product_4,88,8,5,2,82.0,81.0,80.52240454442138
2024-05-09,Product_4,90,9,5,3,88.0,83.0,83.84708081295767
2024-05-10,Product_4,85,10,5,4,90.0,83.0,85.82414335104288
2024-05-11,Product_4,86,11,5,5,85.0,85.0,82.30013106514934
2024-05-12,Product_4,94,12,5,6,86.0,82.0,82.92518589598794
2024-05-13,Product_4,78,13,5,0,94.0,85.0,86.88062889125003
2024-05-14,Product_4,77,14,5,1,78.0,82.0,79.63121500405066
2024-05-15,Product_4,87,15,5,2,77.0,88.0,83.80929519276918
2024-05-16,Product_4,93,16,5,3,87.0,90.0,88.37922416227754
2024-05-17,Product_4,81,17,5,4,93.0,85.0,86.69796650170939
2024-05-18,Product_4,91,18,5,5,81.0,86.0,81.70391387791541
2024-05-19,Product_4,83,19,5,6,91.0,94.0,93.88464074956588
2024-05-20,Product_4,78,20,5,0,83.0,78.0,80.01094671083166
2024-05-21,Product_4,77,21,5,1,78.0,77.0,78.35204735032548
2024-05-22,Product_4,85,22,5,2,77.0,87.0,81.32113791544853
2024-05-23,Product_4,77,23,5,3,85.0,93.0,84.72637008884567
2024-05-24,Product_4,81,24,5,4,77.0,81.0,78.85104148780881
2024-05-25,Product_4,89,25,5,5,81.0,91.0,85.77494346095314
2024-05-26,Product_4,79,26,5,6,89.0,83.0,83.29055591370364
2024-05-27,Product_4,87,27,5,0,79.0,78.0,78.90517853110218
2024-05-28,Product_4,74,28,5,1,87.0,77.0,79.82066690985639
2024-05-29,Product_4,77,29,5,2,74.0,85.0,78.32357166040183
2024-05-30,Product_4,73,30,5,3,77.0,77.0,77.9119855130812
2024-05-31,Product_4,80,31,5,4,73.0,81.0,78.18666952893938
2024-06-01,Product_4,83,1,6,5,80.0,89.0,82.2355654061329
2024-06-02,Product_4,80,2,6,6,83.0,79.0,80.25416383133131
2024-06-03,Product_4,85,3,6,0,80.0,87.0,82.28999764768783
2024-06-04,Product_4,75,4,6,1,85.0,74.0,79.8985718141052
2024-06-05,Product_4,80,5,6,2,75.0,77.0,76.99863625345837
2024-06-06,Product_4,76,6,6,3,80.0,73.0,77.57062707066883
2024-06-07,Product_4,80,7,6,4,76.0,80.0,77.57810796244235
2024-06-08,Product_4,81,8,6,5,80.0,83.0,79.67075859722121
2024-06-09,Product_4,81,9,6,6,81.0,80.0,79.66901677347177
2024-06-10,Product_4,73,10,6,0,81.0,85.0,80.87477763262967
2024-06-11,Product_4,73,11,6,1,73.0,75.0,76.48154137082769
2024-06-12,Product_4,74,12,6,2,73.0,80.0,77.0305665894406
2024-06-13,Product_4,76,13,6,3,74.0,76.0,76.68100786376536
2024-06-14,Product_4,78,14,6,4,76.0,80.0,77.45649565372226
2024-06-15,Product_4,81,15,6,5,78.0,81.0,78.83661797131435
2024-06-16,Product_4,73,16,6,6,81.0,81.0,79.6864476872314
2024-06-17,Product_4,69,17,6,0,73.0,73.0,75.37979710909605
2024-06-18,Product_4,88,18,6,1,69.0,73.0,73.63335648397147
2024-06-19,Product_4,71,19,6,2,88.0,74.0,79.37199431780107
2024-06-20,Product_4,81,20,6,3,71.0,76.0,75.78163896990449
2024-06-21,Product_4,77,21,6,4,81.0,78.0,79.4284379318447
2024-06-22,Product_4,78,22,6,5,77.0,81.0,78.71942954916676
2024-06-23,Product_4,77,23,6,6,78.0,73.0,77.24879064511023
2024-06-24,Product_4,75,24,6,0,77.0,69.0,74.23624575418792
2024-06-25,Product_4,79,25,6,1,75.0,88.0,80.7236306358464
2024-06-26,Product_4,74,26,6,2,79.0,71.0,76.30224164192909
2024-06-27,Product_4,82,27,6,3,74.0,81.0,77.96631826571293
2024-06-28,Product_4,79,28,6,4,82.0,77.0,79.68702551938142
2024-06-29,Product_4,80,29,6,5,79.0,78.0,78.84127922251645
2024-06-30,Product_4,74,30,6,6,80.0,77.0,78.69210813879019
2024-07-01,Product_4,75,1,7,0,74.0,75.0,76.62450843072224
2024-07-02,Product_4,71,2,7,1,75.0,79.0,77.24341303978782
2024-07-03,Product_4,75,3,7,2,71.0,74.0,76.16814627037948
2024-07-04,Product_4,71,4,7,3,75.0,82.0,77.80877638653878
2024-07-05,Product_4,83,5,7,4,71.0,79.0,77.3592956182243
2024-07-06,Product_4,77,6,7,5,83.0,80.0,80.21750000241857
2024-07-07,Product_4,77,7,7,6,77.0,74.0,77.07933316365155
2024-07-08,Product_4,76,8,7,0,77.0,75.0,77.34067461028451
2024-07-09,Product_4,78,9,7,1,76.0,71.0,73.09899064186362
2024-07-10,Product_4,89,10,7,2,78.0,75.0,78.23571878242733
2024-07-11,Product_4,75,11,7,3,89.0,71.0,76.60895687598155
2024-07-12,Product_4,74,12,7,4,75.0,83.0,77.72824337879935
2024-07-13,Product_4,80,13,7,5,74.0,77.0,76.75704792444289
2024-07-14,Product_4,64,14,7,6,80.0,77.0,78.5869675144067
2024-07-15,Product_4,77,15,7,0,64.0,76.0,73.13426310926417
2024-07-16,Product_4,75,16,7,1,77.0,78.0,77.935639349932
2024-07-17,Product_4,72,17,7,2,75.0,89.0,80.03046641798223
2024-07-18,Product_4,80,18,7,3,72.0,75.0,75.9709163064657
2024-07-19,Product_4,78,19,7,4,80.0,74.0,78.0714858468776
2024-07-20,Product_4,69,20,7,5,78.0,80.0,78.55062269929637
2024-07-21,Product_4,75,21,7,6,69.0,64.0,66.21421140173345
2024-07-22,Product_4,64,22,7,0,75.0,77.0,76.7302183433369
2024-07-23,Product_4,80,23,7,1,64.0,75.0,73.12345040501741
2024-07-24,Product_4,80,24,7,2,80.0,72.0,76.27021887637622
2024-07-25,Product_4,74,25,7,3,80.0,80.0,78.98192311345574
2024-07-26,Product_4,81,26,7,4,74.0,78.0,77.39682129017032
2024-07-27,Product_4,72,27,7,5,81.0,69.0,76.739710044756
2024-07-28,Product_4,74,28,7,6,72.0,75.0,75.69027719101847
2024-07-29,Product_4,81,29,7,0,74.0,64.0,72.34064767452617
2024-07-30,Product_4,76,30,7,1,81.0,80.0,79.71268552674705
2024-07-31,Product_4,79,31,7,2,76.0,80.0,77.96604994206969
2024-08-01,Product_4,77,1,8,3,79.0,74.0,78.34333678413952
2024-08-02,Product_4,78,2,8,4,77.0,81.0,78.60641382179533
2024-08-03,Product_4,78,3,8,5,78.0,72.0,77.51825659239763
2024-08-04,Product_4,77,4,8,6,78.0,74.0,78.3167642097092
2024-08-05,Product_4,82,5,8,0,77.0,81.0,78.66477321149263
2024-08-06,Product_4,77,6,8,1,82.0,76.0,80.28280687061755
2024-08-07,Product_4,81,7,8,2,77.0,79.0,78.17604872062181
2024-08-08,Product_4,77,8,8,3,81.0,77.0,79.78230093234902
2024-08-09,Product_4,74,9,8,4,77.0,78.0,78.07559147250359
2024-08-10,Product_4,86,10,8,5,74.0,78.0,77.32301541348264
2024-08-11,Product_4,84,11,8,6,86.0,77.0,80.75082844542307
2024-08-12,Product_4,93,12,8,0,84.0,82.0,81.9657352081309
2024-08-13,Product_4,77,13,8,1,93.0,77.0,81.0554158139674
2024-08-14,Product_4,81,14,8,2,77.0,81.0,78.5936445467774
2024-08-15,Product_4,82,15,8,3,81.0,77.0,79.49374278981087
2024-08-16,Product_4,88,16,8,4,82.0,74.0,79.26743033691537
2024-08-17,Product_4,80,17,8,5,88.0,86.0,84.84612235700186
2024-08-18,Product_4,77,18,8,6,80.0,84.0,79.96648710112073
2024-08-19,Product_4,90,19,8,0,77.0,93.0,86.62478685867217
2024-08-20,Product_4,82,20,8,1,90.0,77.0,80.78957611423816
2024-08-21,Product_4,88,21,8,2,82.0,81.0,80.41594634162833
2024-08-22,Product_4,88,22,8,3,88.0,82.0,83.80903449837085
2024-08-23,Product_4,84,23,8,4,88.0,88.0,87.35591634985488
2024-08-24,Product_4,84,24,8,5,84.0,80.0,80.26458842533279
2024-08-25,Product_4,83,25,8,6,84.0,77.0,80.26033485278802
2024-08-26,Product_4,85,26,8,0,83.0,90.0,86.07367233834475
2024-08-27,Product_4,90,27,8,1,85.0,82.0,82.16846350387164
2024-08-28,Product_4,82,28,8,2,90.0,88.0,88.48876750901472
2024-08-29,Product_4,87,29,8,3,82.0,88.0,84.57392337455364
2024-08-30,Product_4,81,30,8,4,87.0,84.0,82.93381172707353
2024-08-31,Product_4,82,31,8,5,81.0,84.0,81.64199841594345
2024-09-01,Product_4,87,1,9,6,82.0,83.0,81.05759577724203
2024-09-02,Product_4,77,2,9,0,87.0,85.0,82.41180935156702
2024-09-03,Product_4,98,3,9,1,77.0,90.0,88.38704827534588
2024-09-04,Product_4,82,4,9,2,98.0,82.0,89.40557343963698
2024-09-05,Product_4,88,5,9,3,82.0,87.0,83.42350189522588
2024-09-06,Product_4,94,6,9,4,88.0,81.0,82.31136830422743
2024-09-07,Product_4,84,7,9,5,94.0,82.0,86.9249278864137
2024-09-08,Product_4,77,8,9,6,84.0,87.0,82.7691284447431
2024-09-09,Product_4,87,9,9,0,77.0,77.0,77.94272131186223
2024-09-10,Product_4,85,10,9,1,87.0,98.0,93.61077740497764
2024-09-11,Product_4,78,11,9,2,85.0,82.0,81.62766310442501
2024-09-12,Product_4,91,12,9,3,78.0,88.0,82.83293107467775
2024-09-13,Product_4,91,13,9,4,91.0,94.0,94.27652718781079
2024-09-14,Product_4,96,14,9,5,91.0,84.0,88.51394866257945
2024-09-15,Product_4,85,15,9,6,96.0,77.0,82.04554102719788
2024-09-16,Product_4,83,16,9,0,85.0,87.0,83.26039571183674
2024-09-17,Product_4,89,17,9,1,83.0,85.0,81.5060153440506
2024-09-18,Product_4,91,18,9,2,89.0,78.0,81.01898326459332
2024-09-19,Product_4,96,19,9,3,91.0,91.0,93.57577079820236
2024-09-20,Product_4,99,20,9,4,96.0,91.0,94.88844172035357
2024-09-21,Product_4,98,21,9,5,99.0,96.0,95.55985737463301
2024-09-22,Product_4,93,22,9,6,98.0,85.0,91.50207362019547
2024-09-23,Product_4,96,23,9,0,93.0,83.0,88.84020049316264
2024-09-24,Product_4,89,24,9,1,96.0,89.0,92.07971963614557
2024-09-25,Product_4,93,25,9,2,89.0,91.0,92.74213807874237
2024-09-26,Product_4,87,26,9,3,93.0,96.0,94.38262430278907
2024-09-27,Product_4,93,27,9,4,87.0,99.0,93.77276791686164
2024-09-28,Product_4,94,28,9,5,93.0,98.0,94.35088140221042
2024-09-29,Product_4,102,29,9,6,94.0,93.0,94.94876104505389
2024-09-30,Product_4,92,30,9,0,102.0,96.0,95.46945357846933
2024-10-01,Product_4,94,1,10,1,92.0,89.0,92.22404495559103
2024-10-02,Product_4,95,2,10,2,94.0,93.0,95.29476359562075
2024-10-03,Product_4,92,3,10,3,95.0,87.0,92.60158848589191
2024-10-04,Product_4,90,4,10,4,92.0,93.0,95.03214213079136
2024-10-05,Product_4,101,5,10,5,90.0,94.0,94.58496967777873
2024-10-06,Product_4,90,6,10,6,101.0,102.0,96.15115164308966
2024-10-07,Product_4,88,7,10,0,90.0,92.0,93.51029881898812
2024-10-08,Product_4,98,8,10,1,88.0,94.0,94.56997053803809
2024-10-09,Product_4,101,9,10,2,98.0,95.0,96.05423250785412
2024-10-10,Product_4,93,10,10,3,101.0,92.0,96.51648053421594
2024-10-11,Product_4,93,11,10,4,93.0,90.0,92.43926954554816
2024-10-12,Product_4,97,12,10,5,93.0,101.0,95.02912851103585
2024-10-13,Product_4,92,13,10,6,97.0,90.0,93.33052699837623
2024-10-14,Product_4,92,14,10,0,92.0,88.0,92.24127770203825
2024-10-15,Product_4,100,15,10,1,92.0,98.0,95.0104969932103
2024-10-16,Product_4,99,16,10,2,100.0,101.0,96.46745878464937
2024-10-17,Product_4,102,17,10,3,99.0,93.0,97.02704988749133
2024-10-18,Product_4,90,18,10,4,102.0,93.0,96.80827037561968
2024-10-19,Product_4,94,19,10,5,90.0,97.0,94.24163078808103
2024-10-20,Product_4,98,20,10,6,94.0,92.0,95.13395192676336
2024-10-21,Product_4,92,21,10,0,98.0,92.0,96.04389138557708
2024-10-22,Product_4,99,22,10,1,92.0,100.0,94.96642912387846
2024-10-23,Product_4,102,23,10,2,99.0,99.0,96.47899511027072
2024-10-24,Product_4,93,24,10,3,102.0,102.0,96.4838443132667
2024-10-25,Product_4,97,25,10,4,93.0,90.0,92.17102777771892
2024-10-26,Product_4,104,26,10,5,97.0,94.0,95.7913347599827
2024-10-27,Product_4,105,27,10,6,104.0,98.0,96.59053305459393
2024-10-28,Product_4,100,28,10,0,105.0,92.0,96.60826810472743
2024-10-29,Product_4,99,29,10,1,100.0,99.0,96.65153068270382
2024-10-30,Product_4,92,30,10,2,99.0,102.0,96.79960644851845
2024-10-31,Product_4,98,31,10,3,92.0,93.0,95.20103190729682
2024-11-01,Product_4,99,1,11,4,98.0,97.0,95.55155630697381
2024-11-02,Product_4,95,2,11,5,99.0,104.0,96.1868957618574
2024-11-03,Product_4,93,3,11,6,95.0,105.0,95.01246820619163
2024-11-04,Product_4,90,4,11,0,93.0,100.0,94.4769904765156
2024-11-05,Product_4,88,5,11,1,90.0,99.0,94.47291668695065
2024-11-06,Product_4,87,6,11,2,88.0,92.0,93.16956442998045
2024-11-07,Product_4,99,7,11,3,87.0,98.0,94.37591984776492
2024-11-08,Product_4,97,8,11,4,99.0,99.0,96.23847067453065
2024-11-09,Product_4,94,9,11,5,97.0,95.0,95.37431715186405
2024-11-10,Product_4,94,10,11,6,94.0,93.0,95.2674971330937
2024-11-11,Product_4,97,11,11,0,94.0,90.0,92.61520088553492
2024-11-12,Product_4,95,12,11,1,97.0,88.0,93.83005905329127
2024-11-13,Product_4,89,13,11,2,95.0,87.0,92.18450722204294
2024-11-14,Product_4,100,14,11,3,89.0,99.0,94.30555567753746
2024-11-15,Product_4,97,15,11,4,100.0,97.0,96.32980621943528
2024-11-16,Product_4,97,16,11,5,97.0,94.0,95.62641550477535
2024-11-17,Product_4,100,17,11,6,97.0,94.0,95.62641550477535
2024-11-18,Product_4,91,18,11,0,100.0,97.0,96.01411814964402
2024-11-19,Product_4,101,19,11,1,91.0,95.0,94.5095662467956
2024-11-20,Product_4,94,20,11,2,101.0,89.0,93.9663073425818
2024-11-21,Product_4,99,21,11,3,94.0,100.0,95.11114482726312
2024-11-22,Product_4,98,22,11,4,99.0,97.0,96.3459562557628
2024-11-23,Product_4,89,23,11,5,98.0,97.0,95.81584710955786
2024-11-24,Product_4,97,24,11,6,89.0,100.0,94.24465007967109
2024-11-25,Product_4,96,25,11,0,97.0,91.0,95.19106994237103
2024-11-26,Product_4,94,26,11,1,96.0,101.0,95.27193282135215
2024-11-27,Product_4,94,27,11,2,94.0,94.0,95.2676509674022
2024-11-28,Product_4,93,28,11,3,94.0,99.0,94.9681312012009
2024-11-29,Product_4,98,29,11,4,93.0,98.0,94.82130482133194
2024-11-30,Product_4,96,30,11,5,98.0,89.0,94.71040251255599
2024-12-01,Product_4,93,1,12,6,96.0,97.0,93.5615077221337
2024-12-02,Product_4,86,2,12,0,93.0,96.0,93.17509230003847
2024-12-03,Product_4,95,3,12,1,86.0,94.0,93.44797293191709
2024-12-04,Product_4,96,4,12,2,95.0,94.0,94.25117400253315
2024-12-05,Product_4,104,5,12,3,96.0,93.0,94.52164920896398
2024-12-06,Product_4,98,6,12,4,104.0,98.0,94.79399243509208
2024-12-07,Product_4,83,7,12,5,98.0,96.0,93.73697629346634
2024-12-08,Product_4,92,8,12,6,83.0,93.0,87.40797587809286
2024-12-09,Product_4,101,9,12,0,92.0,86.0,91.81126095009459
2024-12-10,Product_4,95,10,12,1,101.0,95.0,95.5036338840258
2024-12-11,Product_4,93,11,12,2,95.0,96.0,93.22658700002002
2024-12-12,Product_4,95,12,12,3,93.0,104.0,93.21836615679827
2024-12-13,Product_4,88,13,12,4,95.0,98.0,93.19989827392597
2024-12-14,Product_4,93,14,12,5,88.0,83.0,84.04691819385553
2024-12-15,Product_4,89,15,12,6,93.0,92.0,93.34469022409166
2024-12-16,Product_4,90,16,12,0,89.0,101.0,92.77107838434202
2024-12-17,Product_4,94,17,12,1,90.0,95.0,93.34976050951481
2024-12-18,Product_4,85,18,12,2,94.0,93.0,94.04186358921929
2024-12-19,Product_4,96,19,12,3,85.0,95.0,89.18698512596434
2024-12-20,Product_4,87,20,12,4,96.0,88.0,92.16088402460666
2024-12-21,Product_4,90,21,12,5,87.0,93.0,92.35256001728368
2024-12-22,Product_4,82,22,12,6,90.0,89.0,89.5201489740258
2024-12-23,Product_4,92,23,12,0,82.0,90.0,87.30415791521868
2024-12-24,Product_4,95,24,12,1,92.0,94.0,93.75116049925641
2024-12-25,Product_4,85,25,12,2,95.0,85.0,89.2635027548713
2024-12-26,Product_4,82,26,12,3,85.0,96.0,86.77443430272294
2024-12-27,Product_4,89,27,12,4,82.0,87.0,83.20310807971664
2024-12-28,Product_4,94,28,12,5,89.0,90.0,89.97417159555192
2024-12-29,Product_4,80,29,12,6,94.0,82.0,86.63595417859594
2024-12-30,Product_4,81,30,12,0,80.0,92.0,85.43229908148992
2024-01-08,Product_5,87,8,1,0,98.0,84.0,90.28196663777808
2024-01-09,Product_5,96,9,1,1,87.0,78.0,84.24657848504597
2024-01-10,Product_5,88,10,1,2,96.0,92.0,94.77741556491964
2024-01-11,Product_5,92,11,1,3,88.0,91.0,93.81126798500432
2024-01-12,Product_5,87,12,1,4,92.0,81.0,86.09288394081935
2024-01-13,Product_5,103,13,1,5,87.0,97.0,94.67371387676431
2024-01-14,Product_5,90,14,1,6,103.0,98.0,95.36588482598654
2024-01-15,Product_5,93,15,1,0,90.0,87.0,90.4188173536873
2024-01-16,Product_5,89,16,1,1,93.0,96.0,94.47503862784546
2024-01-17,Product_5,102,17,1,2,89.0,88.0,92.02825442255124
2024-01-18,Product_5,102,18,1,3,102.0,92.0,95.74910612612177
2024-01-19,Product_5,101,19,1,4,102.0,87.0,94.05687053553247
2024-01-20,Product_5,98,20,1,5,101.0,103.0,95.66770841810691
2024-01-21,Product_5,90,21,1,6,98.0,90.0,93.592232543804
2024-01-22,Product_5,98,22,1,0,90.0,93.0,93.7869967563611
2024-01-23,Product_5,94,23,1,1,98.0,89.0,94.48971763701249
2024-01-24,Product_5,101,24,1,2,94.0,102.0,94.91717295705006
2024-01-25,Product_5,100,25,1,3,101.0,102.0,95.68376345418089
2024-01-26,Product_5,91,26,1,4,100.0,101.0,95.58106534933013
2024-01-27,Product_5,99,27,1,5,91.0,98.0,94.44420958752117
2024-01-28,Product_5,98,28,1,6,99.0,90.0,93.84763199749963
2024-01-29,Product_5,81,29,1,0,98.0,98.0,94.32134960384212
2024-01-30,Product_5,99,30,1,1,81.0,94.0,93.07485502653282
2024-01-31,Product_5,93,31,1,2,99.0,101.0,95.40108239994701
2024-02-01,Product_5,91,1,2,3,93.0,100.0,95.03386945323669
2024-02-02,Product_5,92,2,2,4,91.0,91.0,94.83113412399733
2024-02-03,Product_5,95,3,2,5,92.0,99.0,95.020087595341
2024-02-04,Product_5,99,4,2,6,95.0,98.0,95.16670300439752
2024-02-05,Product_5,90,5,2,0,99.0,81.0,86.44184468062284
2024-02-06,Product_5,97,6,2,1,90.0,99.0,95.19607396585356
2024-02-07,Product_5,100,7,2,2,97.0,93.0,95.55819326435655
2024-02-08,Product_5,106,8,2,3,100.0,91.0,96.1137237782648
2024-02-09,Product_5,92,9,2,4,106.0,92.0,95.82499015675404
2024-02-10,Product_5,95,10,2,5,92.0,95.0,95.14541688834228
2024-02-11,Product_5,99,11,2,6,95.0,99.0,95.27720130560216
2024-02-12,Product_5,103,12,2,0,99.0,90.0,94.0853457964798
2024-02-13,Product_5,96,13,2,1,103.0,97.0,95.53685394596624
2024-02-14,Product_5,104,14,2,2,96.0,100.0,95.32090598435731
2024-02-15,Product_5,88,15,2,3,104.0,106.0,96.1180364643441
2024-02-16,Product_5,92,16,2,4,88.0,92.0,93.88311836059697
2024-02-17,Product_5,100,17,2,5,92.0,95.0,95.19833574537383
2024-02-18,Product_5,91,18,2,6,100.0,99.0,95.79066160676173
2024-02-19,Product_5,92,19,2,0,91.0,103.0,94.78923268236535
2024-02-20,Product_5,95,20,2,1,92.0,96.0,94.99387250847536
2024-02-21,Product_5,102,21,2,2,95.0,104.0,95.50838952922628
2024-02-22,Product_5,89,22,2,3,102.0,88.0,94.4448085067013
2024-02-23,Product_5,99,23,2,4,89.0,92.0,94.00775927056786
2024-02-24,Product_5,104,24,2,5,99.0,100.0,95.89815992431998
2024-02-25,Product_5,97,25,2,6,104.0,91.0,96.12823606225972
2024-02-26,Product_5,97,26,2,0,97.0,92.0,95.08874827195446
2024-02-27,Product_5,100,27,2,1,97.0,95.0,95.4639360370953
2024-02-28,Product_5,98,28,2,2,100.0,102.0,95.85548652823404
2024-02-29,Product_5,105,29,2,3,98.0,89.0,95.32279981060778
2024-03-01,Product_5,93,1,3,4,105.0,99.0,95.37218165344889
2024-03-02,Product_5,98,2,3,5,93.0,104.0,95.10617182482387
2024-03-03,Product_5,100,3,3,6,98.0,97.0,95.48607951006424
2024-03-04,Product_5,97,4,3,0,100.0,97.0,95.11621492584956
2024-03-05,Product_5,84,5,3,1,97.0,100.0,94.92768618659528
2024-03-06,Product_5,98,6,3,2,84.0,98.0,90.2325923507703
2024-03-07,Product_5,103,7,3,3,98.0,105.0,96.01732518727316
2024-03-08,Product_5,102,8,3,4,103.0,93.0,96.08837644735492
2024-03-09,Product_5,100,9,3,5,102.0,98.0,95.62748040757006
2024-03-10,Product_5,93,10,3,6,100.0,100.0,95.77290677265349
2024-03-11,Product_5,100,11,3,0,93.0,97.0,94.70185484588838
2024-03-12,Product_5,95,12,3,1,100.0,84.0,90.66392794250436
2024-03-13,Product_5,100,13,3,2,95.0,98.0,95.16332786582812
2024-03-14,Product_5,99,14,3,3,100.0,103.0,95.95843790203404
2024-03-15,Product_5,93,15,3,4,99.0,102.0,96.04415370895336
2024-03-16,Product_5,93,16,3,5,93.0,100.0,95.05229882706696
2024-03-17,Product_5,99,17,3,6,93.0,93.0,95.13889522135786
2024-03-18,Product_5,97,18,3,0,99.0,100.0,95.5171100182089
2024-03-19,Product_5,93,19,3,1,97.0,95.0,95.45267522431847
2024-03-20,Product_5,93,20,3,2,93.0,100.0,94.97984411907177
2024-03-21,Product_5,96,21,3,3,93.0,99.0,94.97657156983436
2024-03-22,Product_5,105,22,3,4,96.0,93.0,95.69219017875275
2024-03-23,Product_5,94,23,3,5,105.0,93.0,96.07753926382416
2024-03-24,Product_5,97,24,3,6,94.0,99.0,95.14467408307057
2024-03-25,Product_5,97,25,3,0,97.0,97.0,94.8771217169543
2024-03-26,Product_5,91,26,3,1,97.0,93.0,95.52073647601631
2024-03-27,Product_5,88,27,3,2,91.0,93.0,94.6431518518543
2024-03-28,Product_5,91,28,3,3,88.0,96.0,94.51396532728917
2024-03-29,Product_5,97,29,3,4,91.0,105.0,94.9569894333908
2024-03-30,Product_5,96,30,3,5,97.0,94.0,95.56783773098708
2024-03-31,Product_5,99,31,3,6,96.0,97.0,95.27464208329894
2024-04-01,Product_5,96,1,4,0,99.0,97.0,94.68289675203918
2024-04-02,Product_5,95,2,4,1,96.0,91.0,94.73011797256417
2024-04-03,Product_5,92,3,4,2,95.0,88.0,92.67485770848585
2024-04-04,Product_5,99,4,4,3,92.0,91.0,94.27005785569855
2024-04-05,Product_5,90,5,4,4,99.0,97.0,95.17843424079551
2024-04-06,Product_5,89,6,4,5,90.0,96.0,94.210574383244
2024-04-07,Product_5,97,7,4,6,89.0,99.0,94.16557174116744
2024-04-08,Product_5,88,8,4,0,97.0,96.0,94.28832807349598
2024-04-09,Product_5,106,9,4,1,88.0,95.0,94.30727499183581
2024-04-10,Product_5,94,10,4,2,106.0,92.0,95.29962976141393
2024-04-11,Product_5,95,11,4,3,94.0,99.0,94.62102587120981
2024-04-12,Product_5,89,12,4,4,95.0,90.0,92.3131449413033
2024-04-13,Product_5,91,13,4,5,89.0,89.0,91.21564421014538
2024-04-14,Product_5,91,14,4,6,91.0,97.0,94.22181953033028
2024-04-15,Product_5,90,15,4,0,91.0,88.0,91.25300630752878
2024-04-16,Product_5,96,16,4,1,90.0,106.0,94.33997346637389
2024-04-17,Product_5,90,17,4,2,96.0,94.0,95.1618878843732
2024-04-18,Product_5,97,18,4,3,90.0,95.0,94.01491690079213
2024-04-19,Product_5,105,19,4,4,97.0,89.0,93.60006922965867
2024-04-20,Product_5,90,20,4,5,105.0,91.0,95.42156052503233
2024-04-21,Product_5,92,21,4,6,90.0,91.0,93.06959943091725
2024-04-22,Product_5,93,22,4,0,92.0,90.0,91.84354282783498
2024-04-23,Product_5,100,23,4,1,93.0,96.0,94.50242221270493
2024-04-24,Product_5,90,24,4,2,100.0,90.0,92.89454867865264
2024-04-25,Product_5,86,25,4,3,90.0,97.0,93.8035744414862
2024-04-26,Product_5,84,26,4,4,86.0,105.0,93.61796365873006
2024-04-27,Product_5,89,27,4,5,84.0,90.0,85.59756517255047
2024-04-28,Product_5,87,28,4,6,89.0,92.0,92.7695665401892
2024-04-29,Product_5,99,29,4,0,87.0,93.0,93.09879163576107
2024-04-30,Product_5,98,30,4,1,99.0,100.0,95.52365806782558
2024-05-01,Product_5,83,1,5,2,98.0,90.0,91.70054618401373
2024-05-02,Product_5,85,2,5,3,83.0,86.0,82.03782553668957
2024-05-03,Product_5,88,3,5,4,85.0,84.0,82.14077981692371
2024-05-04,Product_5,95,4,5,5,88.0,89.0,89.68405433058142
2024-05-05,Product_5,88,5,5,6,95.0,87.0,90.73267008091348
